externalId,customerId,amount,currency,type,createdAt
cc-1856,c-095,353.86,EUR,PURCHASE,2026-02-02T15:56:00
cc-1857,c-163,74.82,USD,PURCHASE,2026-02-02T15:57:00
cc-1858,c-277,267.29,BRL,PURCHASE,2026-02-02T15:58:00
cc-1859,c-472,-465.60,BRL,REFUND,2026-02-02T15:59:00
cc-1860,c-486,160.79,BRL,PURCHASE,2026-02-02T16:00:00
cc-1861,c-497,487.82,USD,PURCHASE,2026-02-02T16:01:00
cc-1862,c-332,237.48,USD,PURCHASE,2026-02-02T16:02:00
cc-1863,c-497,490.36,EUR,PURCHASE,2026-02-02T16:03:00
cc-1864,c-342,283.05,USD,PURCHASE,2026-02-02T16:04:00
cc-1865,c-174,366.09,BRL,PURCHASE,2026-02-02T16:05:00
cc-1866,c-072,59.32,BRL,PURCHASE,2026-02-02T16:06:00
cc-1867,c-206,110.96,USD,PURCHASE,2026-02-02T16:07:00
cc-1868,c-048,304.47,BRL,PURCHASE,2026-02-02T16:08:00
cc-1869,c-299,390.86,USD,PURCHASE,2026-02-02T16:09:00
cc-1870,c-101,-269.67,USD,REFUND,2026-02-02T16:10:00
cc-1871,c-347,44.60,EUR,PURCHASE,2026-02-02T16:11:00
cc-1872,c-202,159.56,EUR,PURCHASE,2026-02-02T16:12:00
cc-1873,c-262,454.32,USD,PURCHASE,2026-02-02T16:13:00
cc-1874,c-204,427.05,USD,PURCHASE,2026-02-02T16:14:00
cc-1875,c-198,143.04,USD,PURCHASE,2026-02-02T16:15:00
cc-1876,c-158,437.28,BRL,PURCHASE,2026-02-02T16:16:00
cc-1877,c-111,222.67,USD,PURCHASE,2026-02-02T16:17:00
cc-1878,c-412,82.73,EUR,PURCHASE,2026-02-02T16:18:00
cc-1879,c-497,364.57,USD,PURCHASE,2026-02-02T16:19:00
cc-1880,c-072,299.37,BRL,PURCHASE,2026-02-02T16:20:00
cc-1881,c-107,494.20,EUR,PURCHASE,2026-02-02T16:21:00
cc-1882,c-172,-480.09,USD,REFUND,2026-02-02T16:22:00
cc-1883,c-046,-319.76,USD,REFUND,2026-02-02T16:23:00
cc-1884,c-213,231.60,EUR,PURCHASE,2026-02-02T16:24:00
cc-1885,c-387,100.43,USD,PURCHASE,2026-02-02T16:25:00
cc-1886,c-149,22.07,USD,PURCHASE,2026-02-02T16:26:00
cc-1887,c-428,247.56,EUR,PURCHASE,2026-02-02T16:27:00
cc-1888,c-238,395.82,BRL,PURCHASE,2026-02-02T16:28:00
cc-1889,c-135,320.64,EUR,PURCHASE,2026-02-02T16:29:00
cc-1890,c-242,333.29,USD,PURCHASE,2026-02-02T16:30:00
cc-1891,c-214,453.49,EUR,PURCHASE,2026-02-02T16:31:00
cc-1892,c-126,-382.59,USD,REFUND,2026-02-02T16:32:00
cc-1893,c-497,-373.04,EUR,REFUND,2026-02-02T16:33:00
cc-1894,c-247,434.30,EUR,PURCHASE,2026-02-02T16:34:00
cc-1895,c-352,347.43,BRL,PURCHASE,2026-02-02T16:35:00
cc-1896,c-192,288.06,USD,PURCHASE,2026-02-02T16:36:00
cc-1897,c-084,73.92,USD,PURCHASE,2026-02-02T16:37:00
cc-1898,c-450,179.34,BRL,PURCHASE,2026-02-02T16:38:00
cc-1899,c-140,318.49,USD,PURCHASE,2026-02-02T16:39:00
cc-1900,c-025,265.28,BRL,PURCHASE,2026-02-02T16:40:00
cc-1901,c-264,314.39,BRL,PURCHASE,2026-02-02T16:41:00
cc-1902,c-307,272.31,USD,PURCHASE,2026-02-02T16:42:00
cc-1903,c-424,400.14,USD,PURCHASE,2026-02-02T16:43:00
cc-1904,c-351,181.90,EUR,PURCHASE,2026-02-02T16:44:00
cc-1905,c-297,72.72,BRL,PURCHASE,2026-02-02T16:45:00
cc-1906,c-266,389.63,USD,PURCHASE,2026-02-02T16:46:00
cc-1907,c-175,82.35,BRL,PURCHASE,2026-02-02T16:47:00
cc-1908,c-080,415.96,EUR,PURCHASE,2026-02-02T16:48:00
cc-1909,c-315,476.30,EUR,PURCHASE,2026-02-02T16:49:00
cc-1910,c-365,378.40,BRL,PURCHASE,2026-02-02T16:50:00
cc-1911,c-214,39.12,BRL,PURCHASE,2026-02-02T16:51:00
cc-1912,c-473,-174.76,EUR,REFUND,2026-02-02T16:52:00
cc-1913,c-186,221.53,EUR,PURCHASE,2026-02-02T16:53:00
cc-1914,c-268,171.68,EUR,PURCHASE,2026-02-02T16:54:00
cc-1915,c-156,-407.47,BRL,REFUND,2026-02-02T16:55:00
cc-1916,c-066,72.04,BRL,PURCHASE,2026-02-02T16:56:00
cc-1917,c-158,65.98,BRL,PURCHASE,2026-02-02T16:57:00
cc-1918,c-218,392.23,BRL,PURCHASE,2026-02-02T16:58:00
cc-1919,c-010,378.91,BRL,PURCHASE,2026-02-02T16:59:00
cc-1920,c-101,396.73,EUR,PURCHASE,2026-02-02T17:00:00
cc-1921,c-304,-60.34,USD,REFUND,2026-02-02T17:01:00
cc-1922,c-023,-334.13,BRL,REFUND,2026-02-02T17:02:00
cc-1923,c-401,301.29,EUR,PURCHASE,2026-02-02T17:03:00
cc-1924,c-462,335.63,BRL,PURCHASE,2026-02-02T17:04:00
cc-1925,c-047,373.35,USD,PURCHASE,2026-02-02T17:05:00
cc-1926,c-486,176.75,EUR,PURCHASE,2026-02-02T17:06:00
cc-1927,c-400,121.67,EUR,PURCHASE,2026-02-02T17:07:00
cc-1928,c-035,289.49,BRL,PURCHASE,2026-02-02T17:08:00
cc-1929,c-271,96.58,USD,PURCHASE,2026-02-02T17:09:00
cc-1930,c-088,269.03,EUR,PURCHASE,2026-02-02T17:10:00
cc-1931,c-051,460.32,EUR,PURCHASE,2026-02-02T17:11:00
cc-1932,c-244,295.10,USD,PURCHASE,2026-02-02T17:12:00
cc-1933,c-345,91.24,USD,PURCHASE,2026-02-02T17:13:00
cc-1934,c-195,257.61,USD,PURCHASE,2026-02-02T17:14:00
cc-1935,c-058,157.83,USD,PURCHASE,2026-02-02T17:15:00
cc-1936,c-057,248.41,USD,PURCHASE,2026-02-02T17:16:00
cc-1937,c-361,361.35,BRL,PURCHASE,2026-02-02T17:17:00
cc-1938,c-168,193.01,USD,PURCHASE,2026-02-02T17:18:00
cc-1939,c-308,343.84,USD,PURCHASE,2026-02-02T17:19:00
cc-1940,c-116,146.00,USD,PURCHASE,2026-02-02T17:20:00
cc-1941,c-097,447.48,USD,PURCHASE,2026-02-02T17:21:00
cc-1942,c-481,90.47,EUR,PURCHASE,2026-02-02T17:22:00
cc-1943,c-252,198.79,EUR,PURCHASE,2026-02-02T17:23:00
cc-1944,c-338,60.49,USD,PURCHASE,2026-02-02T17:24:00
cc-1945,c-206,488.81,EUR,PURCHASE,2026-02-02T17:25:00
cc-1946,c-474,85.19,USD,PURCHASE,2026-02-02T17:26:00
cc-1947,c-500,100.93,USD,PURCHASE,2026-02-02T17:27:00
cc-1948,c-063,212.93,USD,PURCHASE,2026-02-02T17:28:00
cc-1949,c-143,383.22,EUR,PURCHASE,2026-02-02T17:29:00
cc-1950,c-140,400.69,USD,PURCHASE,2026-02-02T17:30:00
cc-1951,c-183,301.98,USD,PURCHASE,2026-02-02T17:31:00
cc-1952,c-249,74.54,USD,PURCHASE,2026-02-02T17:32:00
cc-1953,c-056,245.18,BRL,PURCHASE,2026-02-02T17:33:00
cc-1954,c-322,15.83,EUR,PURCHASE,2026-02-02T17:34:00
cc-1955,c-028,249.57,BRL,PURCHASE,2026-02-02T17:35:00
cc-1956,c-498,302.69,USD,PURCHASE,2026-02-02T17:36:00
cc-1957,c-079,311.99,BRL,PURCHASE,2026-02-02T17:37:00
cc-1958,c-339,384.02,USD,PURCHASE,2026-02-02T17:38:00
cc-1959,c-104,249.45,EUR,PURCHASE,2026-02-02T17:39:00
cc-1960,c-134,404.93,EUR,PURCHASE,2026-02-02T17:40:00
cc-1961,c-280,-382.22,USD,REFUND,2026-02-02T17:41:00
cc-1962,c-451,192.43,USD,PURCHASE,2026-02-02T17:42:00
cc-1963,c-437,230.37,BRL,PURCHASE,2026-02-02T17:43:00
cc-1964,c-091,430.32,USD,PURCHASE,2026-02-02T17:44:00
cc-1965,c-453,246.25,BRL,PURCHASE,2026-02-02T17:45:00
cc-1966,c-160,244.24,BRL,PURCHASE,2026-02-02T17:46:00
cc-1967,c-292,330.38,EUR,PURCHASE,2026-02-02T17:47:00
cc-1968,c-277,238.48,BRL,PURCHASE,2026-02-02T17:48:00
cc-1969,c-260,-132.43,EUR,REFUND,2026-02-02T17:49:00
cc-1970,c-498,338.57,USD,PURCHASE,2026-02-02T17:50:00
cc-1971,c-165,-295.64,BRL,REFUND,2026-02-02T17:51:00
cc-1972,c-429,404.97,EUR,PURCHASE,2026-02-02T17:52:00
cc-1973,c-014,312.95,USD,PURCHASE,2026-02-02T17:53:00
cc-1974,c-050,495.98,USD,PURCHASE,2026-02-02T17:54:00
cc-1975,c-180,-122.87,BRL,REFUND,2026-02-02T17:55:00
cc-1976,c-332,43.39,EUR,PURCHASE,2026-02-02T17:56:00
cc-1977,c-034,58.12,BRL,PURCHASE,2026-02-02T17:57:00
cc-1978,c-011,19.65,EUR,PURCHASE,2026-02-02T17:58:00
cc-1979,c-443,257.87,USD,PURCHASE,2026-02-02T17:59:00
cc-1980,c-137,-235.38,BRL,REFUND,2026-02-02T18:00:00
cc-1981,c-163,195.76,EUR,PURCHASE,2026-02-02T18:01:00
cc-1982,c-051,50.93,EUR,PURCHASE,2026-02-02T18:02:00
cc-1983,c-106,251.88,EUR,PURCHASE,2026-02-02T18:03:00
cc-1984,c-174,150.46,USD,PURCHASE,2026-02-02T18:04:00
cc-1985,c-104,423.82,BRL,PURCHASE,2026-02-02T18:05:00
cc-1986,c-431,107.83,USD,PURCHASE,2026-02-02T18:06:00
cc-1987,c-025,287.19,BRL,PURCHASE,2026-02-02T18:07:00
cc-1988,c-320,46.89,EUR,PURCHASE,2026-02-02T18:08:00
cc-1989,c-049,137.41,EUR,PURCHASE,2026-02-02T18:09:00
cc-1990,c-411,214.13,USD,PURCHASE,2026-02-02T18:10:00
cc-1991,c-408,-412.05,EUR,REFUND,2026-02-02T18:11:00
cc-1992,c-412,332.06,USD,PURCHASE,2026-02-02T18:12:00
cc-1993,c-103,126.38,EUR,PURCHASE,2026-02-02T18:13:00
cc-1994,c-233,274.23,BRL,PURCHASE,2026-02-02T18:14:00
cc-1995,c-322,431.49,EUR,PURCHASE,2026-02-02T18:15:00
cc-1996,c-256,481.10,EUR,PURCHASE,2026-02-02T18:16:00
cc-1997,c-481,468.64,EUR,PURCHASE,2026-02-02T18:17:00
cc-1998,c-415,384.79,USD,PURCHASE,2026-02-02T18:18:00
cc-1999,c-479,313.75,EUR,PURCHASE,2026-02-02T18:19:00
cc-2000,c-103,74.72,BRL,PURCHASE,2026-02-02T18:20:00
